timestamp,"{""InfraID"":""Edge-Pi4"",""instance"":""129.127.230.61:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.125:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.162:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.168:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""Edge-Pi4"",""instance"":""129.127.231.53:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.230.128:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.230.179:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.230.61:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.231.125:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.231.162:9100"",""job"":""node"",""label"":""Free Memory Percentage""}","{""InfraID"":""two-cluster"",""instance"":""129.127.231.182:9100"",""job"":""node"",""label"":""Free Memory Percentage""}"
1617693247.066,22.07176087735178,28.08493095048824,28.220652299252308,28.392702069189312,88.81589740735009,89.16399969006513,14.030663963507351,22.070740416082877,28.085747319503362,28.22085639150609,14.053049501605
1617693252.066,22.07176087735178,28.086359596264703,28.220652299252308,28.393110253696875,88.81589740735009,89.16399969006513,14.030663963507351,22.070740416082877,28.085747319503362,28.22085639150609,14.053049501605
1617693257.066,22.07176087735178,28.086359596264703,28.220652299252308,28.393110253696875,88.80005552017425,89.14948375244833,14.025595539787124,22.07216906185934,28.085747319503362,28.22085639150609,14.054738976178408
1617693262.066,22.072373154113123,28.086359596264703,28.220652299252308,28.393110253696875,88.80005552017425,89.14948375244833,14.025595539787124,22.07216906185934,28.086767780772266,28.22085639150609,14.054738976178408
1617693267.066,22.072373154113123,28.079114321255496,28.220652299252308,28.392497976935534,88.80005552017425,89.14948375244833,14.025595539787124,22.07216906185934,28.086767780772266,28.22085639150609,14.054738976178408
1617693272.066,22.072373154113123,28.079114321255496,28.220652299252308,28.392497976935534,88.79843699919344,89.1445797194697,14.025595539787124,22.07114860059044,28.086767780772266,28.22085639150609,14.023906065213717
1617693277.066,22.071964969605563,28.079114321255496,28.220652299252308,28.392497976935534,88.79843699919344,89.1445797194697,14.025595539787124,22.07114860059044,28.079114321255496,28.221060483759867,14.023906065213717
1617693282.066,22.071964969605563,28.07850204449415,28.219835930237185,28.391273423412848,88.79843699919344,89.1445797194697,14.025595539787124,22.07114860059044,28.079114321255496,28.221060483759867,14.023906065213717
1617693287.066,22.071964969605563,28.07850204449415,28.219835930237185,28.391273423412848,88.79809367656114,89.14046033176763,14.025595539787124,22.072577246366905,28.079114321255496,28.221060483759867,14.023906065213717
1617693292.066,22.071556785098,28.07850204449415,28.219835930237185,28.391273423412848,88.79809367656114,89.14046033176763,14.025595539787124,22.072577246366905,28.079522505763055,28.219631837983407,14.023906065213717
1617693297.066,22.071556785098,28.078706136747932,28.220040022490966,28.46780801858056,88.79809367656114,89.14046033176763,14.025595539787124,22.072577246366905,28.079522505763055,28.219631837983407,14.023906065213717
1617693302.066,22.071556785098,28.078706136747932,28.220040022490966,28.46780801858056,88.79745607738688,89.1376895531347,14.02475080250042,22.072985430874464,28.079522505763055,28.219631837983407,14.023906065213717
1617693307.066,22.073597707635805,28.078706136747932,28.220040022490966,28.46780801858056,88.79745607738688,89.1376895531347,14.02475080250042,22.072985430874464,28.07686930646391,28.230142589053102,14.023906065213717
1617693312.066,22.073597707635805,28.07686930646391,28.229326220037983,28.46821620308812,88.79745607738688,89.1376895531347,14.02475080250042,22.072985430874464,28.07686930646391,28.230142589053102,14.023906065213717
1617693317.066,22.073597707635805,28.07686930646391,28.229326220037983,28.46821620308812,88.0128412473696,88.20587424686313,14.02475080250042,22.072985430874464,28.07686930646391,28.230142589053102,14.023906065213717
1617693322.066,22.073393615382024,28.07686930646391,28.229326220037983,28.46821620308812,88.0128412473696,88.20587424686313,14.02475080250042,22.072985430874464,28.07686930646391,28.230346681306884,14.023906065213717
1617693327.066,22.073393615382024,28.074216107164762,28.230346681306884,28.466583465057877,88.0128412473696,88.20587424686313,14.02475080250042,22.072985430874464,28.07686930646391,28.230346681306884,14.023906065213717
1617693332.066,22.073393615382024,28.074216107164762,28.230346681306884,28.466583465057877,87.99699936019375,88.14793309722049,14.02475080250042,22.073597707635805,28.07686930646391,28.230346681306884,14.023906065213717
1617693337.066,22.071964969605563,28.074216107164762,28.230346681306884,28.466583465057877,87.99699936019375,88.14793309722049,14.02475080250042,22.073597707635805,28.07768567547903,28.22830575876908,14.023906065213717
1617693342.066,22.071964969605563,28.07748158322525,28.228101666515297,28.469236664357023,87.99699936019375,88.14793309722049,14.02475080250042,22.073597707635805,28.07768567547903,28.22830575876908,14.023906065213717
1617693347.066,22.071964969605563,28.07748158322525,28.228101666515297,28.469236664357023,87.78632187919115,87.89861206058639,14.021371853353607,22.072577246366905,28.07768567547903,28.22830575876908,14.023061327927014
1617693352.066,22.072577246366905,28.07748158322525,28.228101666515297,28.469236664357023,87.78632187919115,87.89861206058639,14.021371853353607,22.072577246366905,28.076665214210127,28.227693482007737,14.023061327927014
